,Brand,Name,Type,ID,Time of Extraction,PageTitle,PageUrl,Price,Composition,Leather,Cotton,Polyester,Acrylic,Rayon,Modal,Spandex,Nylon,Polyamide,Viscose,Elastane,linen,Lyocell
140,American Eagle,AE Super High-Waisted Midi Skirt,bottoms,9332-6219,08/18/2020 15:12:09,AE Super High-Waisted Midi Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-super-high-waisted-midi-skirt/9332_6219_001?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$59.95,"95% cotton, 5% polyester", ,95% ,5% , , , , , , , , , , 
141,American Eagle,AE Super High-Waisted Festival Denim Mini Skirt,bottoms,4331-6116,08/18/2020 15:12:16,AE Super High-Waisted Festival Denim Mini Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-super-high-waisted-festival-denim-mini-skirt/4331_6116_868?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$49.95,100% cotton, ,100% , , , , , , , , , , , 
142,American Eagle,AE Stretch Mom Skirt,bottoms,9332-6119,08/18/2020 15:12:22,AE Stretch Mom Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-stretch-mom-skirt/9332_6119_451?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$49.95,"79% cotton, 11% modal, 9% t400, 1% elastane", ,79% , , , ,11% , , , , ,1% , , 
143,American Eagle,AE Ne(x)t Level High-Waisted Denim Mini Skirt,bottoms,8332-6109,08/18/2020 15:12:28,AE Ne(x)t Level High-Waisted Denim Mini Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-ne-x-t-level-high-waisted-denim-mini-skirt/8332_6109_970?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$44.95,"91% cotton, 7% polyester, 2% elastane", ,91% ,7% , , , , , , , ,2% , , 
144,American Eagle,AE Super High-Waisted Festival Denim Mini Skirt,bottoms,4331-6115,08/18/2020 15:12:34,AE Super High-Waisted Festival Denim Mini Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-super-high-waisted-festival-denim-mini-skirt/4331_6115_466?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$49.95,100% cotton, ,100% , , , , , , , , , , , 
145,American Eagle,AE Super High-Waisted Denim A-Line Skirt,bottoms,9332-6370,08/18/2020 15:12:41,AE Super High-Waisted Denim A-Line Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-super-high-waisted-denim-a-line-skirt/9332_6370_058?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$59.95,"55% hemp, 45% cotton", ,45% , , , , , , , , , , , 
146,American Eagle,AE High-Waisted Mini Skirt,bottoms,8332-6125,08/18/2020 15:12:47,AE High-Waisted Mini Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-high-waisted-mini-skirt/8332_6125_309?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$49.95,"53% cotton, 24% rayon, 19% tencel, 4% lycra", ,53% , , ,24% , , , , , , , , 
147,American Eagle,AE Super High-Waisted Denim Midi Skirt,bottoms,9332-5839,08/18/2020 15:12:55,AE Super High-Waisted Denim Midi Skirt,https://www.ae.com/us/en/p/women/skirts/denim-skirts/ae-super-high-waisted-denim-midi-skirt/9332_5839_936?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$49.95,"98% cotton, 1% polyester, 1% elastane", ,98% ,1% , , , , , , , ,1% , , 
148,American Eagle,AE Structured Mini Skirt,bottoms,0312-3608,08/18/2020 15:13:02,AE Structured Mini Skirt,https://www.ae.com/us/en/p/women/skirts/mini-skirts/ae-structured-mini-skirt/0312_3608_106?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$34.95,100% cotton, ,100% , , , , , , , , , , , 
149,American Eagle,AE Corduroy Mini Skirt,bottoms,0312-3774,08/18/2020 15:13:08,AE Corduroy Mini Skirt,https://www.ae.com/us/en/p/women/skirts/mini-skirts/ae-corduroy-mini-skirt/0312_3774_211?isFiltered=false&nvid=plp%3Acat5920105&menu=cat4840004,$34.95,100% cotton, ,100% , , , , , , , , , , , 
150,American Eagle,AE Oversized Weekend T-Shirt,top,2372-7259,08/18/2020 15:13:13,AE Oversized Weekend T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/buy-2-or-more-for-19-50-usd-each/ae-oversized-weekend-t-shirt/2372_7259_709?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,100% cotton, ,100% , , , , , , , , , , , 
151,American Eagle,AE Oversized Weekend T-Shirt,top,2372-7283,08/18/2020 15:13:19,AE Oversized Weekend T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/buy-2-or-more-for-19-50-usd-each/ae-oversized-weekend-t-shirt/2372_7283_615?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,100% cotton, ,100% , , , , , , , , , , , 
152,American Eagle,AE Oversized Weekend T-Shirt,top,2372-7259,08/18/2020 15:13:25,AE Oversized Weekend T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/buy-2-or-more-for-19-50-usd-each/ae-oversized-weekend-t-shirt/2372_7259_100?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,100% cotton, ,100% , , , , , , , , , , , 
153,American Eagle,AE Oversized Weekend T-Shirt,top,2372-7260,08/18/2020 15:13:32,AE Oversized Weekend T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/buy-2-or-more-for-19-50-usd-each/ae-oversized-weekend-t-shirt/2372_7260_300?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,100% cotton, ,100% , , , , , , , , , , , 
154,American Eagle,AE Cropped Crew Neck T-Shirt,top,3375-7253,08/18/2020 15:13:38,AE Cropped Crew Neck T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/buy-2-or-more-for-19-50-usd-each/ae-cropped-crew-neck-t-shirt/3375_7253_207?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,"60% cotton, 40% modal", ,60% , , , ,40% , , , , , , , 
155,American Eagle,AE Oversized Weekend T-Shirt,top,2372-7259,08/18/2020 15:13:43,AE Oversized Weekend T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/buy-2-or-more-for-19-50-usd-each/ae-oversized-weekend-t-shirt/2372_7259_008?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,100% cotton, ,100% , , , , , , , , , , , 
156,American Eagle,AE Cropped Crew Neck T-Shirt,top,3375-7253,08/18/2020 15:13:49,AE Cropped Crew Neck T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/buy-2-or-more-for-19-50-usd-each/ae-cropped-crew-neck-t-shirt/3375_7253_020?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,"60% cotton, 40% modal", ,60% , , , ,40% , , , , , , , 
157,American Eagle,AE Cropped Crew Neck T-Shirt,top,3375-7253,08/18/2020 15:13:55,AE Cropped Crew Neck T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/buy-2-or-more-for-19-50-usd-each/ae-cropped-crew-neck-t-shirt/3375_7253_167?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,"60% cotton, 40% modal", ,60% , , , ,40% , , , , , , , 
158,American Eagle,AE Cropped Crew Neck T-Shirt,top,3375-7253,08/18/2020 15:14:01,AE Cropped Crew Neck T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/buy-2-or-more-for-19-50-usd-each/ae-cropped-crew-neck-t-shirt/3375_7253_647?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,"60% cotton, 40% modal", ,60% , , , ,40% , , , , , , , 
159,American Eagle,AE Oversized Weekend T-Shirt,top,2372-7283,08/18/2020 15:14:07,AE Oversized Weekend T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/buy-2-or-more-for-19-50-usd-each/ae-oversized-weekend-t-shirt/2372_7283_020?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,100% cotton, ,100% , , , , , , , , , , , 
160,American Eagle,AE Oversized Weekend T-Shirt,top,2372-7259,08/18/2020 15:14:13,AE Oversized Weekend T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/buy-2-or-more-for-19-50-usd-each/ae-oversized-weekend-t-shirt/2372_7259_300?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,100% cotton, ,100% , , , , , , , , , , , 
161,American Eagle,AE Oversized Weekend T-Shirt,top,2372-7260,08/18/2020 15:14:20,AE Oversized Weekend T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/buy-2-or-more-for-19-50-usd-each/ae-oversized-weekend-t-shirt/2372_7260_106?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,100% cotton, ,100% , , , , , , , , , , , 
162,American Eagle,AE Oversized Weekend T-Shirt,top,2372-7259,08/18/2020 15:14:27,AE Oversized Weekend T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/buy-2-or-more-for-19-50-usd-each/ae-oversized-weekend-t-shirt/2372_7259_249?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,100% cotton, ,100% , , , , , , , , , , , 
163,American Eagle,AE Oversized Weekend T-Shirt,top,2372-7259,08/18/2020 15:14:35,AE Oversized Weekend T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/buy-2-or-more-for-19-50-usd-each/ae-oversized-weekend-t-shirt/2372_7259_600?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,100% cotton, ,100% , , , , , , , , , , , 
164,American Eagle, , , ,08/18/2020 15:14:44,Cropped T-Shirts | Women's Tops | American Eagle,https://www.ae.com/us/en/p/women/t-shirts/buy-2-or-more-for-19-50-usd-each/ae-cropped-crew-neck-t-shirt/3375_7253_379?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95, , , , , , , , , , , , , , 
165,American Eagle,AE Soft & Sexy V-Neck T-Shirt,top,2370-7272,08/18/2020 15:14:51,AE Soft & Sexy V-Neck T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/basic-t-shirts/ae-soft-sexy-v-neck-t-shirt/2370_7272_107?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,"95% modal, 5% elastane", , , , , ,95% , , , , ,5% , , 
166,American Eagle,AE Soft & Sexy Crew Neck T-Shirt,top,2370-7270,08/18/2020 15:14:57,AE Soft & Sexy Crew Neck T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/basic-t-shirts/ae-soft-sexy-crew-neck-t-shirt/2370_7270_823?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,"95% modal, 5% elastane", , , , , ,95% , , , , ,5% , , 
167,American Eagle,AE Soft & Sexy Crew Neck T-Shirt,top,2370-7375,08/18/2020 15:15:04,AE Soft & Sexy Crew Neck T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/basic-t-shirts/ae-soft-sexy-crew-neck-t-shirt/2370_7375_001?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,"95% modal, 5% elastane", , , , , ,95% , , , , ,5% , , 
168,American Eagle,AE Soft & Sexy V-Neck T-Shirt,top,2370-7273,08/18/2020 15:15:10,AE Soft & Sexy V-Neck T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/basic-t-shirts/ae-soft-sexy-v-neck-t-shirt/2370_7273_704?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,"95% modal, 5% elastane", , , , , ,95% , , , , ,5% , , 
169,American Eagle,AE Soft & Sexy V-Neck T-Shirt,top,2370-7272,08/18/2020 15:15:16,AE Soft & Sexy V-Neck T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/basic-t-shirts/ae-soft-sexy-v-neck-t-shirt/2370_7272_613?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,"95% modal, 5% elastane", , , , , ,95% , , , , ,5% , , 
170,American Eagle,AE Soft & Sexy V-Neck T-Shirt,top,2370-7273,08/18/2020 15:15:24,AE Soft & Sexy V-Neck T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/basic-t-shirts/ae-soft-sexy-v-neck-t-shirt/2370_7273_572?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,"95% modal, 5% elastane", , , , , ,95% , , , , ,5% , , 
171,American Eagle,AE Soft & Sexy V-Neck T-Shirt,top,2370-7275,08/18/2020 15:15:30,AE Soft & Sexy V-Neck T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/basic-t-shirts/ae-soft-sexy-v-neck-t-shirt/2370_7275_639?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,"95% modal, 5% elastane", , , , , ,95% , , , , ,5% , , 
172,American Eagle,AE Soft & Sexy Crew Neck T-Shirt,top,2370-7270,08/18/2020 15:15:37,AE Soft & Sexy Crew Neck T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/basic-t-shirts/ae-soft-sexy-crew-neck-t-shirt/2370_7270_900?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,"95% modal, 5% elastane", , , , , ,95% , , , , ,5% , , 
173,American Eagle,AE Soft & Sexy V-Neck T-Shirt,top,2370-7378,08/18/2020 15:15:43,AE Soft & Sexy V-Neck T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/basic-t-shirts/ae-soft-sexy-v-neck-t-shirt/2370_7378_020?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,"95% modal, 5% elastane", , , , , ,95% , , , , ,5% , , 
174,American Eagle,AE Soft & Sexy Crew Neck T-Shirt,top,2370-7269,08/18/2020 15:15:48,AE Soft & Sexy Crew Neck T-Shirt,https://www.ae.com/us/en/p/women/t-shirts/basic-t-shirts/ae-soft-sexy-crew-neck-t-shirt/2370_7269_300?isFiltered=false&nvid=plp%3Acat90030&menu=cat4840004,$24.95,"95% modal, 5% elastane", , , , , ,95% , , , , ,5% , , 
175,American Eagle,AE Scoop Neck Bodysuit,bodysuit/romper,0366-4758,08/18/2020 15:15:54,AE Scoop Neck Bodysuit,https://www.ae.com/us/en/p/women/tank-tops/bodysuit-tank-tops/ae-scoop-neck-bodysuit/0366_4758_073?isFiltered=false&nvid=plp%3Acat6080084&menu=cat4840004,$24.95,"92% polyester, 8% elastane", , ,92% , , , , , , , ,8% , , 
176,American Eagle,AE One Shoulder Bodysuit,bodysuit/romper,3171-4472,08/18/2020 15:16:00,AE One Shoulder Bodysuit,https://www.ae.com/us/en/p/women/tank-tops/bodysuit-tank-tops/ae-one-shoulder-bodysuit/3171_4472_106?isFiltered=false&nvid=plp%3Acat6080084&menu=cat4840004,$24.95,"33% polyester, 62% viscose, 5% elastane", , ,33% , , , , , , ,62% ,5% , , 
177,American Eagle,AE V-Neck Bodysuit,bodysuit/romper,0366-4826,08/18/2020 15:16:06,AE V-Neck Bodysuit,https://www.ae.com/us/en/p/women/tank-tops/bodysuit-tank-tops/ae-v-neck-bodysuit/0366_4826_001?isFiltered=false&nvid=plp%3Acat6080084&menu=cat4840004,$24.95,"60% polyester, 32% viscose, 8% elastane", , ,60% , , , , , , ,32% ,8% , , 
178,American Eagle,AE Lace Trim Bodysuit,bodysuit/romper,3171-4893,08/18/2020 15:16:12,AE Lace Trim Bodysuit,https://www.ae.com/us/en/p/women/tank-tops/bodysuit-tank-tops/ae-lace-trim-bodysuit/3171_4893_639?isFiltered=false&nvid=plp%3Acat6080084&menu=cat4840004,$24.95,"33% viscose, 60% polyester, 7% elastane", , ,60% , , , , , , ,33% ,7% , , 
179,American Eagle,AE Lace Trim Bodysuit,bodysuit/romper,3171-4893,08/18/2020 15:16:20,AE Lace Trim Bodysuit,https://www.ae.com/us/en/p/women/tank-tops/bodysuit-tank-tops/ae-lace-trim-bodysuit/3171_4893_001?isFiltered=false&nvid=plp%3Acat6080084&menu=cat4840004,$24.95,"33% viscose, 60% polyester, 7% elastane", , ,60% , , , , , , ,33% ,7% , , 
180,American Eagle,AE One Shoulder Bodysuit,bodysuit/romper,3171-4472,08/18/2020 15:16:27,AE One Shoulder Bodysuit,https://www.ae.com/us/en/p/women/tank-tops/bodysuit-tank-tops/ae-one-shoulder-bodysuit/3171_4472_001?isFiltered=false&nvid=plp%3Acat6080084&menu=cat4840004,$24.95,"33% polyester, 62% viscose, 5% elastane", , ,33% , , , , , , ,62% ,5% , , 
181,American Eagle,AE V-Neck Bodysuit,bodysuit/romper,0366-4826,08/18/2020 15:16:34,AE V-Neck Bodysuit,https://www.ae.com/us/en/p/women/tank-tops/bodysuit-tank-tops/ae-v-neck-bodysuit/0366_4826_106?isFiltered=false&nvid=plp%3Acat6080084&menu=cat4840004,$24.95,"60% polyester, 32% viscose, 8% elastane", , ,60% , , , , , , ,32% ,8% , , 
182,American Eagle,AE One Shoulder Bodysuit,bodysuit/romper,3171-4472,08/18/2020 15:16:40,AE One Shoulder Bodysuit,https://www.ae.com/us/en/p/women/tank-tops/bodysuit-tank-tops/ae-one-shoulder-bodysuit/3171_4472_020?isFiltered=false&nvid=plp%3Acat6080084&menu=cat4840004,$24.95,"33% polyester, 62% viscose, 5% elastane", , ,33% , , , , , , ,62% ,5% , , 
183,American Eagle,AE One Shoulder Bodysuit,bodysuit/romper,3376-7336,08/18/2020 15:16:47,AE One Shoulder Bodysuit,https://www.ae.com/us/en/p/women/t-shirts/bodysuit-t-shirts/ae-one-shoulder-bodysuit/3376_7336_073?isFiltered=false&nvid=plp%3Acat6080084&menu=cat4840004,$29.95,"60% polyester, 32% viscose, 8% elastane", , ,60% , , , , , , ,32% ,8% , , 
184,American Eagle,AE Graphic Bodysuit,bodysuit/romper,0303-9759,08/18/2020 15:16:53,AE Graphic Bodysuit,https://www.ae.com/us/en/p/women/tank-tops/bodysuit-tank-tops/ae-graphic-bodysuit/0303_9759_600?isFiltered=false&nvid=plp%3Acat6080084&menu=cat4840004,$24.95,"95% cotton, 5% elastane", ,95% , , , , , , , , ,5% , , 
185,American Eagle,AE Lace Up Bodysuit,bodysuit/romper,3171-4909,08/18/2020 15:17:02,AE Lace Up Bodysuit,https://www.ae.com/us/en/p/women/tank-tops/bodysuit-tank-tops/ae-lace-up-bodysuit/3171_4909_900?isFiltered=false&nvid=plp%3Acat6080084&menu=cat4840004,$24.95,"95% cotton, 5% elastane", ,95% , , , , , , , , ,5% , , 
186,American Eagle,AE Crew Neck Bodysuit,bodysuit/romper,2372-7370,08/18/2020 15:17:09,AE Crew Neck Bodysuit,https://www.ae.com/us/en/p/women/t-shirts/bodysuit-t-shirts/ae-crew-neck-bodysuit/2372_7370_073?isFiltered=false&nvid=plp%3Acat6080084&menu=cat4840004,$24.95,"60% polyester, 32% viscose, 8% elastane", , ,60% , , , , , , ,32% ,8% , , 
187,American Eagle,AE Off-The-Shoulder Bodysuit,bodysuit/romper,3375-7362,08/18/2020 15:17:14,AE Off-The-Shoulder Bodysuit,https://www.ae.com/us/en/p/women/t-shirts/bodysuit-t-shirts/ae-off-the-shoulder-bodysuit/3375_7362_073?isFiltered=false&nvid=plp%3Acat6080084&menu=cat4840004,$29.95,"92% polyester, 8% elastane", , ,92% , , , , , , , ,8% , , 
188,American Eagle,AE Oversized Belted Cardigan,outterwear/jacket,1341-9197,08/18/2020 15:17:20,AE Oversized Belted Cardigan,https://www.ae.com/us/en/p/women/sweaters-cardigans/cardigans/ae-oversized-belted-cardigan/1341_9197_001?isFiltered=false&nvid=plp%3Acat1410002&menu=cat4840004,$54.95,"47% acrylic, 30% nylon, 20% rayon, 3% elastane", , , ,47% ,20% , , ,30% , , ,3% , , 
189,American Eagle,AE Oversized Hooded Cardigan,outterwear/jacket,1341-9071,08/18/2020 15:17:26,AE Oversized Hooded Cardigan,https://www.ae.com/us/en/p/women/sweaters-cardigans/cardigans/ae-oversized-hooded-cardigan/1341_9071_106?isFiltered=false&nvid=plp%3Acat1410002&menu=cat4840004,$49.95,"60% cotton, 40% polyester", ,60% ,40% , , , , , , , , , , 
190,American Eagle,AE Cropped Cardigan,outterwear/jacket,1341-9002,08/18/2020 15:17:35,AE Cropped Cardigan,https://www.ae.com/us/en/p/women/sweaters-cardigans/cardigans/ae-cropped-cardigan/1341_9002_286?isFiltered=false&nvid=plp%3Acat1410002&menu=cat4840004,$44.95,"85% cotton, 15% polyester", ,85% ,15% , , , , , , , , , , 
191,American Eagle,AE Oversized Belted Cardigan,outterwear/jacket,1341-9197,08/18/2020 15:17:41,AE Oversized Belted Cardigan,https://www.ae.com/us/en/p/women/sweaters-cardigans/cardigans/ae-oversized-belted-cardigan/1341_9197_106?isFiltered=false&nvid=plp%3Acat1410002&menu=cat4840004,$54.95,"47% acrylic, 30% nylon, 20% rayon, 3% elastane", , , ,47% ,20% , , ,30% , , ,3% , , 
192,American Eagle,AE Oversized Button Up Cardigan,outterwear/jacket,1341-9068,08/18/2020 15:17:46,AE Oversized Button Up Cardigan,https://www.ae.com/us/en/p/women/sweaters-cardigans/cardigans/ae-oversized-button-up-cardigan/1341_9068_309?isFiltered=false&nvid=plp%3Acat1410002&menu=cat4840004,$49.95,"56% cotton, 25% acrylic, 19% polyester", ,56% ,19% ,25% , , , , , , , , , 
193,American Eagle,AE Oversized Striped Cardigan,outterwear/jacket,1341-9074,08/18/2020 15:17:52,AE Oversized Striped Cardigan,https://www.ae.com/us/en/p/women/sweaters-cardigans/cardigans/ae-oversized-striped-cardigan/1341_9074_900?isFiltered=false&nvid=plp%3Acat1410002&menu=cat4840004,$54.95,"60% cotton, 40% polyester", ,60% ,40% , , , , , , , , , , 
194,American Eagle,AE Oversized Dreamspun Cardigan,outterwear/jacket,1340-9181,08/18/2020 15:17:58,AE Oversized Dreamspun Cardigan,https://www.ae.com/us/en/p/women/sweaters-cardigans/cardigans/ae-oversized-dreamspun-cardigan/1340_9181_286?isFiltered=false&nvid=plp%3Acat1410002&menu=cat4840004,$49.95,"47% acrylic, 20% viscose, 30% nylon, 3% elastane", , , ,47% , , , ,30% , ,20% ,3% , , 
195,American Eagle,AE Oversized Side Slit Button Up Cardigan,outterwear/jacket,2534-9311,08/18/2020 15:18:05,AE Oversized Side Slit Button Up Cardigan,https://www.ae.com/us/en/p/women/sweaters-cardigans/cardigans/ae-oversized-side-slit-button-up-cardigan/2534_9311_008?isFiltered=false&nvid=plp%3Acat1410002&menu=cat4840004,$49.95,"60% cotton, 40% acrylic", ,60% , ,40% , , , , , , , , , 
196,American Eagle,AE Oversized Cardigan,outterwear/jacket,1341-9321,08/18/2020 15:18:12,AE Oversized Cardigan,https://www.ae.com/us/en/p/women/sweaters-cardigans/cardigans/ae-oversized-cardigan/1341_9321_020?isFiltered=false&nvid=plp%3Acat1410002&menu=cat4840004,$54.95,"60% cotton, 40% acrylic", ,60% , ,40% , , , , , , , , , 
197,American Eagle,AE Cropped Cardigan,outterwear/jacket,1341-9002,08/18/2020 15:18:17,AE Cropped Cardigan,https://www.ae.com/us/en/p/women/sweaters-cardigans/cardigans/ae-cropped-cardigan/1341_9002_613?isFiltered=false&nvid=plp%3Acat1410002&menu=cat4840004,$44.95,"85% cotton, 15% polyester", ,85% ,15% , , , , , , , , , , 
198,American Eagle,AE Oversized Side Slit Button Up Cardigan,outterwear/jacket,2534-9311,08/18/2020 15:18:23,AE Oversized Side Slit Button Up Cardigan,https://www.ae.com/us/en/p/women/sweaters-cardigans/cardigans/ae-oversized-side-slit-button-up-cardigan/2534_9311_106?isFiltered=false&nvid=plp%3Acat1410002&menu=cat4840004,$49.95,"60% cotton, 40% acrylic", ,60% , ,40% , , , , , , , , , 
199,American Eagle,AE Oversized Cardigan,outterwear/jacket,1341-9321,08/18/2020 15:18:29,AE Oversized Cardigan,https://www.ae.com/us/en/p/women/sweaters-cardigans/cardigans/ae-oversized-cardigan/1341_9321_286?isFiltered=false&nvid=plp%3Acat1410002&menu=cat4840004,$54.95,"60% cotton, 40% acrylic", ,60% , ,40% , , , , , , , , , 
200,American Eagle,AE Oversized Dreamspun Cardigan,outterwear/jacket,1340-9181,08/18/2020 15:18:36,AE Oversized Dreamspun Cardigan,https://www.ae.com/us/en/p/women/sweaters-cardigans/cardigans/ae-oversized-dreamspun-cardigan/1340_9181_073?isFiltered=false&nvid=plp%3Acat1410002&menu=cat4840004,$49.95,"47% acrylic, 20% viscose, 30% nylon, 3% elastane", , , ,47% , , , ,30% , ,20% ,3% , , 
201,American Eagle,AE Oversized Dreamspun Cardigan,outterwear/jacket,1340-9181,08/18/2020 15:18:42,AE Oversized Dreamspun Cardigan,https://www.ae.com/us/en/p/women/sweaters-cardigans/cardigans/ae-oversized-dreamspun-cardigan/1340_9181_337?isFiltered=false&nvid=plp%3Acat1410002&menu=cat4840004,$49.95,"47% acrylic, 20% viscose, 30% nylon, 3% elastane", , , ,47% , , , ,30% , ,20% ,3% , , 
202,American Eagle,AE Oversized Hooded Cardigan,outterwear/jacket,1341-9071,08/18/2020 15:18:48,AE Oversized Hooded Cardigan,https://www.ae.com/us/en/p/women/sweaters-cardigans/cardigans/ae-oversized-hooded-cardigan/1341_9071_951?isFiltered=false&nvid=plp%3Acat1410002&menu=cat4840004,$49.95,"60% cotton, 40% polyester", ,60% ,40% , , , , , , , , , , 
203,American Eagle,AE Plush Oversized Cardigan,outterwear/jacket,1341-9216,08/18/2020 15:18:53,AE Plush Oversized Cardigan,https://www.ae.com/us/en/p/women/sweaters-cardigans/cardigans/ae-plush-oversized-cardigan/1341_9216_008?isFiltered=false&nvid=plp%3Acat1410002&menu=cat4840004,$44.95,"82% viscose, 16% polyester, 2% elastane", , ,16% , , , , , , ,82% ,2% , , 
204,American Eagle,AE Oversized Button Up Cardigan,outterwear/jacket,1341-9068,08/18/2020 15:18:59,AE Oversized Button Up Cardigan,https://www.ae.com/us/en/p/women/sweaters-cardigans/cardigans/ae-oversized-button-up-cardigan/1341_9068_200?isFiltered=false&nvid=plp%3Acat1410002&menu=cat4840004,$49.95,"56% cotton, 25% acrylic, 19% polyester", ,56% ,19% ,25% , , , , , , , , , 
205,American Eagle,AE Hi-Low Button Up Cardigan,outterwear/jacket,1340-9048,08/18/2020 15:19:05,AE Hi-Low Button Up Cardigan,https://www.ae.com/us/en/p/women/sweaters-cardigans/cardigans/ae-hi-low-button-up-cardigan/1340_9048_106?isFiltered=false&nvid=plp%3Acat1410002&menu=cat4840004,$49.95,"85% cotton, 15% nylon", ,85% , , , , , ,15% , , , , , 
206,American Eagle,AE Oversized Side Slit Button Up Cardigan,outterwear/jacket,2534-9311,08/18/2020 15:19:11,AE Oversized Side Slit Button Up Cardigan,https://www.ae.com/us/en/p/women/sweaters-cardigans/cardigans/ae-oversized-side-slit-button-up-cardigan/2534_9311_207?isFiltered=false&nvid=plp%3Acat1410002&menu=cat4840004,$49.95,"60% cotton, 40% acrylic", ,60% , ,40% , , , , , , , , , 
